"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	11	833654	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	58	833654	7.0
	"Maryland"	"24"	"2022 "	"2022"	"35-44 years"	"35-44"	"Antiallergic and antiemetic drugs"	"T45.0"	12	833654	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	109	833654	13.1
	"Maryland"	"24"	"2022 "	"2022"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	43	833654	5.2
	"Maryland"	"24"	"2022 "	"2022"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	71	833654	8.5
	"Maryland"	"24"	"2022 "	"2022"	"35-44 years"	"35-44"	"Hypothermia"	"T68"	11	833654	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	36	833654	4.3
	"Maryland"	"24"	"2022 "	"2022"	"35-44 years"	"35-44"	"Drowning and nonfatal submersion"	"T75.1"	15	833654	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	40	771708	5.2
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Intracranial injury, unspecified"	"S06.9"	14	771708	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	25	771708	3.2
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Multiple open wounds, unspecified"	"T01.9"	19	771708	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified multiple injuries"	"T07"	73	771708	9.5
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	66	771708	8.6
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	18	771708	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	18	771708	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	39	771708	5.1
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Methadone"	"T40.3"	54	771708	7.0
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	448	771708	58.1
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	265	771708	34.3
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Intravenous anaesthetics"	"T41.1"	21	771708	2.7
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	23	771708	3.0
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	72	771708	9.3
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified antidepressants"	"T43.2"	22	771708	2.9
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	24	771708	3.1
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Antiallergic and antiemetic drugs"	"T45.0"	11	771708	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	114	771708	14.8
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	37	771708	4.8
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Alcohol, unspecified"	"T51.9"	66	771708	8.6
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Hypothermia"	"T68"	10	771708	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	38	771708	4.9
	"Maryland"	"24"	"2022 "	"2022"	"45-54 years"	"45-54"	"Drowning and nonfatal submersion"	"T75.1"	11	771708	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	36	824932	4.4
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Traumatic subdural haemorrhage"	"S06.5"	26	824932	3.2
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other intracranial injuries"	"S06.8"	11	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Intracranial injury, unspecified"	"S06.9"	10	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	46	824932	5.6
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of neck"	"S19.9"	19	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	89	824932	10.8
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of trunk, level unspecified"	"T09.9"	14	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	55	824932	6.7
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	30	824932	3.6
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	42	824932	5.1
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Burn of unspecified body region, unspecified degree"	"T30.0"	13	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	61	824932	7.4
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Methadone"	"T40.3"	59	824932	7.2
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	498	824932	60.4
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	249	824932	30.2
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Intravenous anaesthetics"	"T41.1"	17	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Benzodiazepines"	"T42.4"	21	824932	2.5
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	11	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	66	824932	8.0
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified antidepressants"	"T43.2"	29	824932	3.5
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	15	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	18	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Antiallergic and antiemetic drugs"	"T45.0"	18	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	125	824932	15.2
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	36	824932	4.4
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Alcohol, unspecified"	"T51.9"	78	824932	9.5
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other specified gases, fumes and vapours"	"T59.8"	12	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Hypothermia"	"T68"	24	824932	2.9
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Effect of reduced temperature, unspecified"	"T69.9"	16	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Asphyxiation"	"T71"	34	824932	4.1
	"Maryland"	"24"	"2022 "	"2022"	"55-64 years"	"55-64"	"Drowning and nonfatal submersion"	"T75.1"	17	824932	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	27	608281	4.4
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Traumatic subdural haemorrhage"	"S06.5"	35	608281	5.8
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other intracranial injuries"	"S06.8"	12	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Intracranial injury, unspecified"	"S06.9"	13	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	43	608281	7.1
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Fracture of neck, part unspecified"	"S12.9"	11	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of neck"	"S19.9"	13	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Fracture of neck of femur"	"S72.0"	18	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Fracture of femur, part unspecified"	"S72.9"	11	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified multiple injuries"	"T07"	45	608281	7.4
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Open wound of unspecified body region"	"T14.1"	35	608281	5.8
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Injury, unspecified"	"T14.9"	26	608281	4.3
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	95	608281	15.6
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Burn of unspecified body region, unspecified degree"	"T30.0"	10	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other opioids"	"T40.2"	21	608281	3.5
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Methadone"	"T40.3"	21	608281	3.5
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other synthetic narcotics"	"T40.4"	150	608281	24.7
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Cocaine"	"T40.5"	70	608281	11.5
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	16	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other and unspecified antidepressants"	"T43.2"	11	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	43	608281	7.1
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Alcohol, unspecified"	"T51.9"	11	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other specified gases, fumes and vapours"	"T59.8"	12	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Hypothermia"	"T68"	14	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Effect of reduced temperature, unspecified"	"T69.9"	12	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Drowning and nonfatal submersion"	"T75.1"	13	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts"	"T82.7"	13	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	13	608281	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Open wound of head, part unspecified"	"S01.9"	24	315697	7.6
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	68	315697	21.5
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Traumatic subarachnoid haemorrhage"	"S06.6"	23	315697	7.3
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Other intracranial injuries"	"S06.8"	18	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Intracranial injury, unspecified"	"S06.9"	16	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	29	315697	9.2
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of neck, part unspecified"	"S12.9"	15	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of neck"	"S19.9"	18	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of rib"	"S22.3"	11	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	67	315697	21.2
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of femur, part unspecified"	"S72.9"	33	315697	10.5
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified multiple injuries"	"T07"	29	315697	9.2
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Open wound of unspecified body region"	"T14.1"	23	315697	7.3
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	54	315697	17.1
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	160	315697	50.7
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Burn of unspecified body region, unspecified degree"	"T30.0"	11	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Other synthetic narcotics"	"T40.4"	11	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Hypothermia"	"T68"	15	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Asphyxiation"	"T71"	12	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Other complications of procedures, not elsewhere classified"	"T81.8"	13	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"75-84 years"	"75-84"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	19	315697	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Open wound of head, part unspecified"	"S01.9"	14	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Diffuse brain injury"	"S06.2"	10	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	119	120231	99.0
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Traumatic subarachnoid haemorrhage"	"S06.6"	30	120231	25.0
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Other intracranial injuries"	"S06.8"	27	120231	22.5
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Intracranial injury, unspecified"	"S06.9"	18	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	32	120231	26.6
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of second cervical vertebra"	"S12.1"	10	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of neck, part unspecified"	"S12.9"	25	120231	20.8
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of rib"	"S22.3"	24	120231	20.0
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	15	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of shaft of humerus"	"S42.3"	19	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	158	120231	131.4
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Pertrochanteric fracture"	"S72.1"	24	120231	20.0
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of femur, part unspecified"	"S72.9"	81	120231	67.4
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified multiple injuries"	"T07"	15	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Open wound of unspecified body region"	"T14.1"	12	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of unspecified body region"	"T14.2"	10	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	79	120231	65.7
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	123	120231	102.3
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Hypothermia"	"T68"	12	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	10	120231	Unreliable
	"Maryland"	"24"	"2022 "	"2022"	"85+ years"	"85+"	"Sequelae of fracture of femur"	"T93.1"	11	120231	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	34	943922	3.6
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified injury of head"	"S09.9"	18	943922	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified multiple injuries"	"T07"	48	943922	5.1
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of trunk, level unspecified"	"T09.1"	14	943922	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	53	943922	5.6
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Injury, unspecified"	"T14.9"	26	943922	2.8
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	100	943922	10.6
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Cocaine"	"T40.5"	31	943922	3.3
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Benzodiazepines"	"T42.4"	16	943922	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Psychostimulants with abuse potential"	"T43.6"	13	943922	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	17	943922	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	32	943922	3.4
	"Massachusetts"	"25"	"2022 "	"2022"	"15-24 years"	"15-24"	"Drowning and nonfatal submersion"	"T75.1"	10	943922	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	36	973637	3.7
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified injury of head"	"S09.9"	23	973637	2.4
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	50	973637	5.1
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of trunk, level unspecified"	"T09.1"	23	973637	2.4
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified injury of trunk, level unspecified"	"T09.9"	15	973637	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	81	973637	8.3
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	28	973637	2.9
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	20	973637	2.1
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other opioids"	"T40.2"	32	973637	3.3
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Methadone"	"T40.3"	18	973637	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	421	973637	43.2
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	204	973637	21.0
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	74	973637	7.6
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	19	973637	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	10	973637	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other and unspecified antidepressants"	"T43.2"	24	973637	2.5
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	11	973637	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	43	973637	4.4
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Antiallergic and antiemetic drugs"	"T45.0"	16	973637	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	45	973637	4.6
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	92	973637	9.4
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Alcohol, unspecified"	"T51.9"	18	973637	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	36	973637	3.7
	"Massachusetts"	"25"	"2022 "	"2022"	"25-34 years"	"25-34"	"Drowning and nonfatal submersion"	"T75.1"	23	973637	2.4
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	26	905724	2.9
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	17	905724	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	35	905724	3.9
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of trunk, level unspecified"	"T09.1"	12	905724	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	60	905724	6.6
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	25	905724	2.8
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	16	905724	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	29	905724	3.2
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	45	905724	5.0
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Methadone"	"T40.3"	45	905724	5.0
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	656	905724	72.4
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	372	905724	41.1
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	152	905724	16.8
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	31	905724	3.4
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	24	905724	2.6
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	13	905724	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified antidepressants"	"T43.2"	41	905724	4.5
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	16	905724	Unreliable
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	93	905724	10.3
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Antiallergic and antiemetic drugs"	"T45.0"	29	905724	3.2
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	84	905724	9.3
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	145	905724	16.0
	"Massachusetts"	"25"	"2022 "	"2022"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	27	905724	3.0
